record_type,record_id,title,raw_published_at,published_at_utc,published_at_china,raw_source_published_at,source_published_at_utc,source_published_at_china,source_timezone,source_timezone_assumption,source_lag_minutes,backtest_time_basis,backtest_time_utc,backtest_time_china,price_target_utc,price_target_china,price_kline_time_utc,price_kline_time_china,price_time_lag_seconds,time_audit_status,time_audit_flags
backfill_asset_72h,cand_00339,JUST IN: Pro-Bitcoin Kevin Warsh to be sworn in as Federal Reserve Chair this Friday 👀🇺🇸 https://t.co/61p7sCHfHu,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,,,,,,,published_after_event,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-21T19:17:10Z,2026-05-22 03:17:10 UTC+8,2026-05-21T19:18:00Z,2026-05-22 03:18:00 UTC+8,50.0,pass,
backfill_btc_t0,cand_00339,JUST IN: Pro-Bitcoin Kevin Warsh to be sworn in as Federal Reserve Chair this Friday 👀🇺🇸 https://t.co/61p7sCHfHu,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,,,,,,,published_after_event,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-18T19:18:00Z,2026-05-19 03:18:00 UTC+8,50.0,pass,
backfill_btc_1h,cand_00339,JUST IN: Pro-Bitcoin Kevin Warsh to be sworn in as Federal Reserve Chair this Friday 👀🇺🇸 https://t.co/61p7sCHfHu,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,,,,,,,published_after_event,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-18T20:17:10Z,2026-05-19 04:17:10 UTC+8,2026-05-18T20:18:00Z,2026-05-19 04:18:00 UTC+8,50.0,pass,
backfill_btc_4h,cand_00339,JUST IN: Pro-Bitcoin Kevin Warsh to be sworn in as Federal Reserve Chair this Friday 👀🇺🇸 https://t.co/61p7sCHfHu,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,,,,,,,published_after_event,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-18T23:17:10Z,2026-05-19 07:17:10 UTC+8,2026-05-18T23:18:00Z,2026-05-19 07:18:00 UTC+8,50.0,pass,
backfill_btc_24h,cand_00339,JUST IN: Pro-Bitcoin Kevin Warsh to be sworn in as Federal Reserve Chair this Friday 👀🇺🇸 https://t.co/61p7sCHfHu,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,,,,,,,published_after_event,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-19T19:17:10Z,2026-05-20 03:17:10 UTC+8,2026-05-19T19:18:00Z,2026-05-20 03:18:00 UTC+8,50.0,pass,
backfill_btc_72h,cand_00339,JUST IN: Pro-Bitcoin Kevin Warsh to be sworn in as Federal Reserve Chair this Friday 👀🇺🇸 https://t.co/61p7sCHfHu,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,,,,,,,published_after_event,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-21T19:17:10Z,2026-05-22 03:17:10 UTC+8,2026-05-21T19:18:00Z,2026-05-22 03:18:00 UTC+8,50.0,pass,
backfill_eth_t0,cand_00339,JUST IN: Pro-Bitcoin Kevin Warsh to be sworn in as Federal Reserve Chair this Friday 👀🇺🇸 https://t.co/61p7sCHfHu,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,,,,,,,published_after_event,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-18T19:18:00Z,2026-05-19 03:18:00 UTC+8,50.0,pass,
backfill_eth_1h,cand_00339,JUST IN: Pro-Bitcoin Kevin Warsh to be sworn in as Federal Reserve Chair this Friday 👀🇺🇸 https://t.co/61p7sCHfHu,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,,,,,,,published_after_event,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-18T20:17:10Z,2026-05-19 04:17:10 UTC+8,2026-05-18T20:18:00Z,2026-05-19 04:18:00 UTC+8,50.0,pass,
backfill_eth_4h,cand_00339,JUST IN: Pro-Bitcoin Kevin Warsh to be sworn in as Federal Reserve Chair this Friday 👀🇺🇸 https://t.co/61p7sCHfHu,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,,,,,,,published_after_event,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-18T23:17:10Z,2026-05-19 07:17:10 UTC+8,2026-05-18T23:18:00Z,2026-05-19 07:18:00 UTC+8,50.0,pass,
backfill_eth_24h,cand_00339,JUST IN: Pro-Bitcoin Kevin Warsh to be sworn in as Federal Reserve Chair this Friday 👀🇺🇸 https://t.co/61p7sCHfHu,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,,,,,,,published_after_event,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-19T19:17:10Z,2026-05-20 03:17:10 UTC+8,2026-05-19T19:18:00Z,2026-05-20 03:18:00 UTC+8,50.0,pass,
backfill_eth_72h,cand_00339,JUST IN: Pro-Bitcoin Kevin Warsh to be sworn in as Federal Reserve Chair this Friday 👀🇺🇸 https://t.co/61p7sCHfHu,2026-05-19 03:17:10 UTC+8,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,,,,,,,published_after_event,2026-05-18T19:17:10Z,2026-05-19 03:17:10 UTC+8,2026-05-21T19:17:10Z,2026-05-22 03:17:10 UTC+8,2026-05-21T19:18:00Z,2026-05-22 03:18:00 UTC+8,50.0,pass,
backfill_asset_t0,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T19:31:00Z,2026-05-19 03:31:00 UTC+8,53.0,pass,
backfill_asset_1h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T20:30:07Z,2026-05-19 04:30:07 UTC+8,2026-05-18T20:31:00Z,2026-05-19 04:31:00 UTC+8,53.0,pass,
backfill_asset_4h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T23:30:07Z,2026-05-19 07:30:07 UTC+8,2026-05-18T23:31:00Z,2026-05-19 07:31:00 UTC+8,53.0,pass,
backfill_asset_24h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-19T19:30:07Z,2026-05-20 03:30:07 UTC+8,2026-05-19T19:31:00Z,2026-05-20 03:31:00 UTC+8,53.0,pass,
backfill_asset_72h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-21T19:30:07Z,2026-05-22 03:30:07 UTC+8,2026-05-21T19:31:00Z,2026-05-22 03:31:00 UTC+8,53.0,pass,
backfill_btc_t0,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T19:31:00Z,2026-05-19 03:31:00 UTC+8,53.0,pass,
backfill_btc_1h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T20:30:07Z,2026-05-19 04:30:07 UTC+8,2026-05-18T20:31:00Z,2026-05-19 04:31:00 UTC+8,53.0,pass,
backfill_btc_4h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T23:30:07Z,2026-05-19 07:30:07 UTC+8,2026-05-18T23:31:00Z,2026-05-19 07:31:00 UTC+8,53.0,pass,
backfill_btc_24h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-19T19:30:07Z,2026-05-20 03:30:07 UTC+8,2026-05-19T19:31:00Z,2026-05-20 03:31:00 UTC+8,53.0,pass,
backfill_btc_72h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-21T19:30:07Z,2026-05-22 03:30:07 UTC+8,2026-05-21T19:31:00Z,2026-05-22 03:31:00 UTC+8,53.0,pass,
backfill_eth_t0,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T19:31:00Z,2026-05-19 03:31:00 UTC+8,53.0,pass,
backfill_eth_1h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T20:30:07Z,2026-05-19 04:30:07 UTC+8,2026-05-18T20:31:00Z,2026-05-19 04:31:00 UTC+8,53.0,pass,
backfill_eth_4h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-18T23:30:07Z,2026-05-19 07:30:07 UTC+8,2026-05-18T23:31:00Z,2026-05-19 07:31:00 UTC+8,53.0,pass,
backfill_eth_24h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-19T19:30:07Z,2026-05-20 03:30:07 UTC+8,2026-05-19T19:31:00Z,2026-05-20 03:31:00 UTC+8,53.0,pass,
backfill_eth_72h,cand_00329,Messari报告：2026年Q1 Solana链上应用总收入达3.422亿美元,2026-05-19 03:30:07 UTC+8,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,,,,,,,published_after_event,2026-05-18T19:30:07Z,2026-05-19 03:30:07 UTC+8,2026-05-21T19:30:07Z,2026-05-22 03:30:07 UTC+8,2026-05-21T19:31:00Z,2026-05-22 03:31:00 UTC+8,53.0,pass,
backfill_asset_t0,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,0.0,pass,
backfill_asset_1h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,0.0,pass,
backfill_asset_4h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,0.0,pass,
backfill_asset_24h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,0.0,pass,
backfill_asset_72h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,0.0,pass,
backfill_btc_t0,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,0.0,pass,
backfill_btc_1h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,0.0,pass,
backfill_btc_4h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,0.0,pass,
backfill_btc_24h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,0.0,pass,
backfill_btc_72h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,0.0,pass,
backfill_eth_t0,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,0.0,pass,
backfill_eth_1h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,0.0,pass,
backfill_eth_4h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,0.0,pass,
backfill_eth_24h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,0.0,pass,
backfill_eth_72h,cand_00303,Kraken parent Payward grows Q1 revenue 3% as derivatives jump 51%,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,0.0,pass,
backfill_asset_t0,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,0.0,pass,
backfill_asset_1h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,0.0,pass,
backfill_asset_4h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,0.0,pass,
backfill_asset_24h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,0.0,pass,
backfill_asset_72h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,0.0,pass,
backfill_btc_t0,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,0.0,pass,
backfill_btc_1h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,0.0,pass,
backfill_btc_4h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,0.0,pass,
backfill_btc_24h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,0.0,pass,
backfill_btc_72h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,0.0,pass,
backfill_eth_t0,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,0.0,pass,
backfill_eth_1h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,2026-05-18T21:00:00Z,2026-05-19 05:00:00 UTC+8,0.0,pass,
backfill_eth_4h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,0.0,pass,
backfill_eth_24h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,0.0,pass,
backfill_eth_72h,cand_00304,Kraken revenue hits $507m in Q1 despite slump,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,,,,published_after_event,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,0.0,pass,
backfill_asset_t0,cand_00141,欧盟官员：伊朗冲突阴影下，欧盟将下调经济增长预期并上调通胀预测,2026-05-19 07:02:36 UTC+8,2026-05-18T23:02:36Z,2026-05-19 07:02:36 UTC+8,,,,,,,published_after_event,2026-05-18T23:02:36Z,2026-05-19 07:02:36 UTC+8,2026-05-18T23:02:36Z,2026-05-19 07:02:36 UTC+8,2026-05-18T23:03:00Z,2026-05-19 07:03:00 UTC+8,24.0,pass,
backfill_asset_1h,cand_00141,欧盟官员：伊朗冲突阴影下，欧盟将下调经济增长预期并上调通胀预测,2026-05-19 07:02:36 UTC+8,2026-05-18T23:02:36Z,2026-05-19 07:02:36 UTC+8,,,,,,,published_after_event,2026-05-18T23:02:36Z,2026-05-19 07:02:36 UTC+8,2026-05-19T00:02:36Z,2026-05-19 08:02:36 UTC+8,2026-05-19T00:03:00Z,2026-05-19 08:03:00 UTC+8,24.0,pass,
backfill_asset_4h,cand_00141,欧盟官员：伊朗冲突阴影下，欧盟将下调经济增长预期并上调通胀预测,2026-05-19 07:02:36 UTC+8,2026-05-18T23:02:36Z,2026-05-19 07:02:36 UTC+8,,,,,,,published_after_event,2026-05-18T23:02:36Z,2026-05-19 07:02:36 UTC+8,2026-05-19T03:02:36Z,2026-05-19 11:02:36 UTC+8,2026-05-19T03:03:00Z,2026-05-19 11:03:00 UTC+8,24.0,pass,
backfill_asset_24h,cand_00141,欧盟官员：伊朗冲突阴影下，欧盟将下调经济增长预期并上调通胀预测,2026-05-19 07:02:36 UTC+8,2026-05-18T23:02:36Z,2026-05-19 07:02:36 UTC+8,,,,,,,published_after_event,2026-05-18T23:02:36Z,2026-05-19 07:02:36 UTC+8,2026-05-19T23:02:36Z,2026-05-20 07:02:36 UTC+8,2026-05-19T23:03:00Z,2026-05-20 07:03:00 UTC+8,24.0,pass,
