candidate_id,raw_id,raw_published_at,published_at,published_at_utc,published_at_china,raw_source_published_at,source_published_at_utc,source_published_at_china,source_timezone,source_timezone_assumption,source_lag_minutes,backtest_time,backtest_time_utc,backtest_time_china,backtest_time_basis,time_timezone_assumption,time_parse_status,time_parse_flags,title,content,source,url,candidate_asset_symbol,candidate_binance_spot_symbol,candidate_binance_futures_symbol,candidate_event_type,candidate_direction_hint,candidate_importance,event_scope,asset_confidence,time_confidence,needs_review,review_decision,review_notes,quality_flags,auto_quality_score,suggested_reason,suggested_review_decision,review_priority,parsed_backtest_time_utc,event_age_hours,horizon_status,is_mature_72h,historical_replay_mode
cand_00394,news:1033:eaa666a5192bae41,2026-05-18T18:06:46Z,2026-05-19 02:06:46 UTC+8,2026-05-18T18:06:46Z,2026-05-19 02:06:46 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 02:06:46 UTC+8,2026-05-18T18:06:46Z,2026-05-19 02:06:46 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,美国和菲律宾正“迅速推进”建设人工智能中心的计划,"一位美国高级官员表示，美国和菲律宾正在“非常迅速地”推进在该东南亚国家建设一个人工智能及供应链中心的计划，且华盛顿方面正寻求为美国投资者提供长期保障。美国国务院负责经济事务的副国务卿雅各布·赫尔伯格表示：“那些打算投入数十亿美元用于大规模基础设施建设的投资者，必须确保这些投资能够经受住两国政府更迭的考验，并且要有一定的持久性和确定性。”赫尔伯格考察了位于马尼拉以北新克拉克市拟建的4,000英亩地块，并带领十多家美国企业一同前往。双方将就如何保障投资者权益以及确保“其方案对菲律宾而言也合情合理”展开详细讨论。上个月，随着菲律宾加入由美国主导的供应链联盟“Pax Silica”，该工业中心的规划随之公布。据悉，克拉克基地将成为“Pax Silica”的首个原生人工智能产业加速中心，旨在支持人工智能、数字基础设施、先进制造和面向未来的技术等新兴产业。",news:jin10,https://www.jin10.com/detail/20260518180646973800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T18:06:46Z,228.0136,mature_72h,true,conservative
cand_00387,news:1033:e9724178ff550b90,2026-05-18T18:14:57Z,2026-05-19 02:14:57 UTC+8,2026-05-18T18:14:57Z,2026-05-19 02:14:57 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 02:14:57 UTC+8,2026-05-18T18:14:57Z,2026-05-19 02:14:57 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,据伊朗塔斯尼姆通讯社：来自谈判团队的消息人士透露，伊朗的新方案侧重于就结束战争进行谈判以及由美方建立信任,据伊朗塔斯尼姆通讯社：来自谈判团队的消息人士透露，伊朗的新方案侧重于就结束战争进行谈判以及由美方建立信任。,news:jin10,https://www.jin10.com/detail/20260518181457754800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T18:14:57Z,227.8772,mature_72h,true,conservative
cand_00379,news:3001:f75ecec6c060bc7f,2026-05-18T18:24:46Z,2026-05-19 02:24:46 UTC+8,2026-05-18T18:24:46Z,2026-05-19 02:24:46 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,2026-05-19 02:24:46 UTC+8,2026-05-18T18:24:46Z,2026-05-19 02:24:46 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,【ZEC最大空头】BRENTOIL 空单 摊平 啦!,"🏛️ 链上华尔街速报 | 巨鲸传统资产持仓异动 💸
📅 时间: 2026/5/19 02:24:45
🐘 【ZEC最大空头】BRENTOIL 空单 摊平 啦!
💵 标的: BRENTOIL空单增持 5,249.22 枚, 约合604,995.61美元
 ✦ 持仓规模: 5,581,930.91美元
 ✦ 均价: 102.31美元 → 102.75美元
 ✦ 当前盈亏: -247,679.02美元 (-8.46%)
 ✦ 当前价格: 107.52美元
 ✦ 清算价: 159.90美元
📌 地址: 0xd47587702a91731Dc1089B5DB0932cF820151A91
🔥 注: 该地址在184美元起做空ZEC，曾浮亏2100万，后扭亏为盈，近期成为标普500最大多头，规模超7000万。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88736,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T18:24:46Z,227.7136,mature_72h,true,conservative
cand_00376,news:1033:a7d2aa566701004a,2026-05-18T18:27:39Z,2026-05-19 02:27:39 UTC+8,2026-05-18T18:27:39Z,2026-05-19 02:27:39 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 02:27:39 UTC+8,2026-05-18T18:27:39Z,2026-05-19 02:27:39 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,美媒：特朗普盟友敦促其在AI模型发布前进行测试和审查,据Axios报道，一封信函显示，特朗普的60多名忠实盟友正敦促他在最强大的AI模型发布前对其进行测试并予以批准。这封信由史蒂夫·班农以及保守派反AI活动人士等联名签署，使得“MAGA”支持者中的一股活跃势力与白宫对人工智能采取的放任态度产生了分歧。在白宫内部，主流观点认为，美国将通过保持宽松的监管并推翻大多数州级人工智能法律，从而赢得人工智能竞赛。班农表示：“这封信让我们更进一步，信中明确指出，我们必须（对AI模型）实施强制检测并获得政府批准。”信中观点将AI与核系统及航空业等相类比：“那些目前或不久后就能协助设计生物武器、侵入关键基础设施或操纵金融市场的人工智能系统，应当受到同等的重视和谨慎对待。”信中支持那些要求在部署此类潜在危险的前沿人工智能系统之前，必须对其进行强制性测试、评估、审查以及政府批准的政策。,news:jin10,https://www.jin10.com/detail/20260518182739773800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T18:27:39Z,227.6656,mature_72h,true,conservative
cand_00370,news:1033:6fcf78c39f190b28,2026-05-18T18:35:14Z,2026-05-19 02:35:14 UTC+8,2026-05-18T18:35:14Z,2026-05-19 02:35:14 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 02:35:14 UTC+8,2026-05-18T18:35:14Z,2026-05-19 02:35:14 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,据日经新闻：巴西外长表示，巴西准备增加对日本的原油出口,据日经新闻：巴西外长表示，巴西准备增加对日本的原油出口。,news:jin10,https://www.jin10.com/detail/20260518183514777800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T18:35:14Z,227.5392,mature_72h,true,conservative
cand_00367,news:1033:6ee9e427d5f58cb0,2026-05-18T18:44:32Z,2026-05-19 02:44:32 UTC+8,2026-05-18T18:44:32Z,2026-05-19 02:44:32 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 02:44:32 UTC+8,2026-05-18T18:44:32Z,2026-05-19 02:44:32 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,世界银行：提供3.5亿美元融资以帮助应对孟加拉国燃料市场波动,世界银行：提供3.5亿美元融资以帮助应对孟加拉国燃料市场波动。,news:jin10,https://www.jin10.com/detail/20260518184432561800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T18:44:32Z,227.3842,mature_72h,true,conservative
cand_00357,news:1023:47c2fa71d3005585,2026-05-18T19:00:00Z,2026-05-19 03:00:00 UTC+8,2026-05-18T19:00:00Z,2026-05-19 03:00:00 UTC+8,,,,UTC,source_rule:news:cryptonews,,2026-05-19 03:00:00 UTC+8,2026-05-18T19:00:00Z,2026-05-19 03:00:00 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"ZachXBT offers $10,000 bounty for evidence against Hong Kong market maker HSBG","ZachXBT is offering up to $10,000 for insider evidence that Hong Kong market maker HSBG manipulated centralized exchange markets, including trades around RIVER.

On-chain sleuth ZachXBT has announced a bounty of up to $10,000 for whistleblowers who can provide credible insider evidence of market manipulation tied to Hong Kong market maker “Heisenberg Guru” (HSBG). In a post shared via his investigations channel, he claimed that HSBG has been involved in “multiple market manipulation incidents” on centralized exchanges, singling out trading around the token RIVER as one of the affected markets.

JUST IN: @zachxbt is offering up to $10K for intel on Hong Kong market maker Heisenberg Guru, also known as HSBG, over alleged links to multiple CEX market manipulation incidents, including $RIVER . pic.twitter.com/Y1xrTJoAuP

According to his statement, the goal of the bounty is to surface hard evidence that could substantiate or refute suspicions circulating in trading circles about HSBG’s tactics on order books. By explicitly framing the offer around “insider information,” ZachXBT is clearly aiming to reach people who have worked with, or inside, the market-making operation and have direct visibility into its strategies and instructions.

He also emphasized that the maximum payout is “up to” $10,000, implying that rewards will scale with the quality, relevance, and verifiability of the submissions rather than being a flat fee. That structure mirrors how he has handled other crowdsourced investigations, where documentation that can be independently confirmed often receives higher compensation than anonymous accusations.

In his call for information, ZachXBT named “Sion” and “Chao” as core members of the HSBG operation, effectively putting specific individuals, rather than just a trading handle, under the spotlight. He suggested that a broad range of materials could be eligible for rewards, including chat records, contracts, and other internal communications that shed light on how HSBG coordinates trading activity on centralized exchanges.

Potential whistleblowers are being asked to submit tips by sending him a private message on X, where he runs most of his public-facing investigative work. While he did not outline an explicit verification process in the initial announcement, his prior investigations have typically involved cross-checking on-chain data, platform logs, and corroborating testimony before publishing detailed reports.

The move underlines the growing role of independent on-chain investigators in policing grey-zone behavior in crypto markets, particularly in areas like thinly traded CEX listings where formal enforcement remains patchy. If the bounty surfaces credible documentation of manipulation linked to HSBG or any associated accounts, it could increase pressure on exchanges to revisit their relationships with certain market makers and potentially spur regulators to take a closer look at trading practices in the Hong Kong-linked segment of the market.",news:cryptonews,https://crypto.news/zachxbt-offers-10000-bounty-for-evidence-against-hong-kong-market-maker-hsbg/,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T19:00:00Z,227.1264,mature_72h,true,conservative
cand_00351,news:3001:ed1ef426ef9a061a,2026-05-18T19:04:45Z,2026-05-19 03:04:45 UTC+8,2026-05-18T19:04:45Z,2026-05-19 03:04:45 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,2026-05-19 03:04:45 UTC+8,2026-05-18T19:04:45Z,2026-05-19 03:04:45 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,【ZEC最大空头】BRENTOIL 空单 摊平 啦!,"🏛️ 链上华尔街速报 | 巨鲸传统资产持仓异动 💸
📅 时间: 2026/5/19 03:04:45
🐘 【ZEC最大空头】BRENTOIL 空单 摊平 啦!
💵 标的: BRENTOIL空单增持 5,908.13 枚, 约合538,677.04美元
 ✦ 持仓规模: 6,120,607.95美元
 ✦ 均价: 102.75美元 → 103.20美元
 ✦ 当前盈亏: -153,072.71美元 (-5.01%)
 ✦ 当前价格: 105.85美元
 ✦ 清算价: 154.78美元
📌 地址: 0xd47587702a91731Dc1089B5DB0932cF820151A91
🔥 注: 该地址在184美元起做空ZEC，曾浮亏2100万，后扭亏为盈，近期成为标普500最大多头，规模超7000万。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88737,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T19:04:45Z,227.0472,mature_72h,true,conservative
cand_00344,news:1033:8be4eaa51bd26fdf,2026-05-18T19:13:11Z,2026-05-19 03:13:11 UTC+8,2026-05-18T19:13:11Z,2026-05-19 03:13:11 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 03:13:11 UTC+8,2026-05-18T19:13:11Z,2026-05-19 03:13:11 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,1. 与内塔尼亚胡通话，讨论重启对伊战事可能性——据以媒报道，以色列总理内塔尼亚胡与特朗普通电话，讨论重启对伊朗军事行动…,1. 与内塔尼亚胡通话，讨论重启对伊战事可能性——据以媒报道，以色列总理内塔尼亚胡与特朗普通电话，讨论重启对伊朗军事行动的可能性。官员称，若美国恢复对伊朗军事行动，预计以美两国将联合发起空袭。2. 与李在明通话，讨论韩美联合事实清单——韩国总统李在明与特朗普通电话，韩国政府称，双方讨论了韩美联合事实清单问题。3. 威胁伊朗：时间在流逝，最好赶快行动——特朗普在社交媒体上谈及伊朗问题时表示：“对于伊朗而言，时间正在流逝；他们最好立刻行动起来，而且要快！否则，他们将彻底不复存在。时间至关重要！”4. 会晤国安高层，讨论伊朗战争的下一步走向——据CNN报道，一位知情人士表示，特朗普周六会见了其国家安全团队的高级成员，讨论伊朗战争的下一步走向。随后他周日在社交媒体发文，警告伊朗尽快行动，以避免一无所有。5. 向伊朗发出武力威胁，周二将讨论军事行动选项——特朗普在与Axios的通话中表示，伊朗的“时间不多了”，并警告说，如果伊朗政权不提出更好的协议，“他们将遭受更沉重的打击”。两名美国官员透露，特朗普预计将于周二在战情室与其高级国家安全团队举行会议，讨论军事行动的选项。6. 仍认为伊朗希望达成协议——据AXIOS：特朗普表示，他仍然认为伊朗希望达成协议，并表示他正在等待伊朗提出更新的方案，希望新方案能比几天前提出的方案更好。他拒绝给出与伊朗谈判的具体期限。7. 抨击一众议员，呼吁将其赶下台——特朗普：肯塔基州联邦众议员汤姆·马西是个糟糕透顶的家伙。他投票反对减税、反对修建边境墙、反对支持我们的军队和执法部门。呼吁该州选民在周二用选票把其赶下台。8. 美参议员敦促特朗普恢复对伊朗的打击——共和党参议员格雷厄姆周日呼吁特朗普恢复对伊朗的军事打击，他指出，停滞不前的停火局势以及霍尔木兹海峡的封闭，正增强伊朗的实力，与此同时却给美国国内造成了经济痛苦。9. 美格陵兰岛特使抵达当地首府——特朗普的格陵兰岛特使杰夫·兰德里抵达当地首府努克，兰德里定于5月19日至20日出席“未来格陵兰”商业峰会，届时将由美国驻丹麦大使肯尼思·豪厄里陪同。10. 分享AI生成的与外星人的合照——特朗普在社媒上分享了一张人工智能生成的与外星人的合照。11. 接受媒体采访，畅谈关税、通胀等问题——特朗普接受了《财富》杂志的采访，畅谈了关于关税、通胀、AI以及“继承者”等种种话题。他承认，短期内降息难以实现：“在战争结束前，你根本没法去看那些数据。”谈及继任者，他表示选择至关重要。,news:jin10,https://www.jin10.com/detail/20260518191311448800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T19:13:11Z,226.9067,mature_72h,true,conservative
cand_00340,news:3001:df8c3b5f0aec96cd,2026-05-18T19:14:43Z,2026-05-19 03:14:43 UTC+8,2026-05-18T19:14:43Z,2026-05-19 03:14:43 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,2026-05-19 03:14:43 UTC+8,2026-05-18T19:14:43Z,2026-05-19 03:14:43 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,【ZEC最大空头】TON 空单 新开仓!,"🚀 Hyperliquid 持仓异动 | 巨鲸新开仓提醒 🚀
📅 时间: 2026/5/19 03:14:42
🐳 【ZEC最大空头】TON 空单 新开仓!
💰 TON空单建仓 515,969.50 枚
▫️ 开仓价: 2.25美元
▫️ 当前币价: 1.95美元
▫️ 清算价: 21.60美元
▫️ 持仓规模: 1,004,541.02美元
📌 地址: 0xd47587702a91731Dc1089B5DB0932cF820151A91
🔥 注: 该地址在184美元起做空ZEC，曾浮亏2100万，后扭亏为盈，近期成为标普500最大多头，规模超7000万。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88738,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T19:14:43Z,226.8811,mature_72h,true,conservative
cand_00332,news:1033:7092b488f209993e,2026-05-18T19:28:19Z,2026-05-19 03:28:19 UTC+8,2026-05-18T19:28:19Z,2026-05-19 03:28:19 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 03:28:19 UTC+8,2026-05-18T19:28:19Z,2026-05-19 03:28:19 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,黎巴嫩总统：我的责任是尽一切可能，尽量以更低的成本来阻止战争对我的人民和国家的影响,黎巴嫩总统：我的责任是尽一切可能，尽量以更低的成本来阻止战争对我的人民和国家的影响。,news:jin10,https://www.jin10.com/detail/20260518192819568800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T19:28:19Z,226.6544,mature_72h,true,conservative
cand_00328,2056457367584162122,2026-05-18T19:30:18Z,2026-05-19 03:30:18 UTC+8,2026-05-18T19:30:18Z,2026-05-19 03:30:18 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 03:30:18 UTC+8,2026-05-18T19:30:18Z,2026-05-19 03:30:18 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"🇺🇸 UPDATE: US CPI inflation is projected to rise above 5% this year if recent monthly trends continue, potentially marki","🇺🇸 UPDATE: US CPI inflation is projected to rise above 5% this year if recent monthly trends continue, potentially marking the highest inflation level since February 2023. https://t.co/huU4k2iEvd",webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T19:30:18Z,226.6214,mature_72h,true,conservative
cand_00327,news:1033:2eaccba5f9b68d90,2026-05-18T19:32:25Z,2026-05-19 03:32:25 UTC+8,2026-05-18T19:32:25Z,2026-05-19 03:32:25 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 03:32:25 UTC+8,2026-05-18T19:32:25Z,2026-05-19 03:32:25 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,巴基斯坦据悉已向沙特派遣了一个战斗机中队和数千名士兵,据路透社报道，根据一项共同防御协定，巴基斯坦已向沙特阿拉伯派遣了8000名士兵、一个战斗机中队和一套防空系统，在其担任伊朗战争主要调解人的同时，进一步加强了与利雅得的军事合作。此次部署的规模此前从未公开，但现已得到三名安全官员和两名政府消息人士的证实。他们均表示，这是一支规模可观、具备作战能力的部队，旨在一旦沙特再次遭受攻击，可为其军队提供支持。据消息人士透露，巴基斯坦已部署了一个约16架飞机的完整中队，这些战机于4月初被派往沙特。两名安全官员表示，巴基斯坦还派出了两个无人机中队。这五名消息人士均表示，此次部署包括约8000名士兵，并承诺如有需要将增派更多兵力。他们表示，装备将由巴基斯坦人员操作，费用由沙特方面承担。,news:jin10,https://www.jin10.com/detail/20260518193225650800.html,BTC,BTCUSDT,BTCUSDT,hack_security,risk,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T19:32:25Z,226.5861,mature_72h,true,conservative
cand_00320,news:1033:4421a4915755238b,2026-05-18T19:41:31Z,2026-05-19 03:41:31 UTC+8,2026-05-18T19:41:31Z,2026-05-19 03:41:31 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 03:41:31 UTC+8,2026-05-18T19:41:31Z,2026-05-19 03:41:31 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,现货黄金短线拉升约25美元，报4553.22美元/盎司；现货白银短线上扬约1美元，报76.69美元/盎司,现货黄金短线拉升约25美元，报4553.22美元/盎司；现货白银短线上扬约1美元，报76.69美元/盎司。,news:jin10,https://www.jin10.com/detail/20260518194131875800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T19:41:31Z,226.4344,mature_72h,true,conservative
cand_00319,news:1033:a559f7ee4b5e89e2,2026-05-18T19:42:17Z,2026-05-19 03:42:17 UTC+8,2026-05-18T19:42:17Z,2026-05-19 03:42:17 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 03:42:17 UTC+8,2026-05-18T19:42:17Z,2026-05-19 03:42:17 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,美元指数DXY短线下挫近20点，报99.06,美元指数DXY短线下挫近20点，报99.06。,news:jin10,https://www.jin10.com/detail/20260518194217180800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T19:42:17Z,226.4217,mature_72h,true,conservative
cand_00308,news:1033:b28a1535a085e77a,2026-05-18T19:58:19Z,2026-05-19 03:58:19 UTC+8,2026-05-18T19:58:19Z,2026-05-19 03:58:19 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 03:58:19 UTC+8,2026-05-18T19:58:19Z,2026-05-19 03:58:19 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,古巴驻美国大使馆：连续表态（共 2 条）,"古巴驻美国大使馆：近期连续发表以下观点：
一、古巴驻美国大使馆：古巴不构成任何威胁，也不对任何国家抱有侵略计划或意图。古巴对美国没有侵略意图，也从未有过这样的意图，这一点美国——尤其是其国防和国家安全机构——是非常清楚的。
二、古巴驻美国大使馆：已经遭受美国多层面侵略的古巴，完全拥有合法权利保卫自己免受战争袭击。",news:jin10,https://www.jin10.com/detail/20260518195805811800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T19:58:19Z,226.1544,mature_72h,true,conservative
cand_00302,2056464842513633609,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 04:00:00 UTC+8,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"🚨BREAKING: FED TO INJECT $10 BILLION INTO THE ECONOMY THIS WEEK! 

The Federal Reserve will conduct two Treasury bill pu","🚨BREAKING: FED TO INJECT $10 BILLION INTO THE ECONOMY THIS WEEK! 

The Federal Reserve will conduct two Treasury bill purchase operations, injecting $6.58B today and another $3.29B on Thursday. https://t.co/BDhj5juTvl",webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T20:00:00Z,226.1264,mature_72h,true,conservative
cand_00300,news:1033:0880a5c8eb72ca24,2026-05-18T20:00:39Z,2026-05-19 04:00:39 UTC+8,2026-05-18T20:00:39Z,2026-05-19 04:00:39 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 04:00:39 UTC+8,2026-05-18T20:00:39Z,2026-05-19 04:00:39 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,IMF：上调英国经济预期，但政治动荡可能影响经济增长,国际货币基金组织（IMF）周一上调了对英国今年经济增速的预测，但同时警告称，在当前政治动荡正席卷政府之际，进一步的“国内不确定性”可能会对消费和投资造成影响。IMF预计，今年英国经济将增长1.0%，不过这仍意味着英国经济自2025年起将出现放缓。IMF在其对英国经济的年度评估报告中指出：“尽管英国经济近年来一直保持稳定，但中东地区的战争正在削弱其近期的发展前景。”IMF表示，2026年的新预测值上调，是由于战前的经济动能，这体现在近期强于预期的增长以及对先前数据的修正上。报告还称，预计到年底英国通胀率可能会升至略低于4%的水平，但假设能源价格如市场预期般回落，英国央行无需加息即可在2027年底前将通胀率降回2%的目标水平。然而，鉴于伊朗冲突带来的不确定性，若二轮效应比预期更为强烈，央行可能不得不降息或加息，并应“做好果断应对的准备”。,news:jin10,https://www.jin10.com/detail/20260518200039450800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T20:00:39Z,226.1156,mature_72h,true,conservative
cand_00299,news:3001:8b05bd2a660c81b8,2026-05-18T20:00:46Z,2026-05-19 04:00:46 UTC+8,2026-05-18T20:00:46Z,2026-05-19 04:00:46 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,2026-05-19 04:00:46 UTC+8,2026-05-18T20:00:46Z,2026-05-19 04:00:46 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,【ZEC最大空头】TON 空单 滚仓 啦!,"🚀 Hyperliquid 持仓异动 | 主力巨鲸大单提醒 🚀
📅 时间: 2026/5/19 04:00:45
🐳 【ZEC最大空头】TON 空单 滚仓 啦!
💰 TON空单增持 125,986.30 枚, 约合255,425.63美元
▫️ 持仓规模: 1,259,966.65美元
▫️ 均价: 2.25美元 → 2.19美元
▫️ 当前盈亏: +147,268.03美元 (+116.88%)
▫️ 当前币价: 1.96美元
▫️ 清算价: 17.17美元
📌 地址: 0xd47587702a91731Dc1089B5DB0932cF820151A91
🔥 注: 该地址在184美元起做空ZEC，曾浮亏2100万，后扭亏为盈，近期成为标普500最大多头，规模超7000万。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88739,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T20:00:46Z,226.1136,mature_72h,true,conservative
cand_00294,news:1033:9aff57b253668192,2026-05-18T20:05:38Z,2026-05-19 04:05:38 UTC+8,2026-05-18T20:05:38Z,2026-05-19 04:05:38 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 04:05:38 UTC+8,2026-05-18T20:05:38Z,2026-05-19 04:05:38 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,摩根士丹利：预计英伟达(NVDA.O)将再次迎来一个“超预期并上调指引”的季度，预计营收比预期高出约30亿美元，业绩指引…,摩根士丹利：预计英伟达(NVDA.O)将再次迎来一个“超预期并上调指引”的季度，预计营收比预期高出约30亿美元，业绩指引上调40亿美元。,news:jin10,https://www.jin10.com/detail/20260518200538087800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T20:05:38Z,226.0325,mature_72h,true,conservative
